DATE,cons,demanddown,demandup,dfri,dindex,dintexport,dintimport,dmon,dsat,dsun,dthu,dtue,dwed,dweek,dweekend,intcon,mapr,maug,mdec,mfeb,mindex,mjan,mjul,mjun,mmar,mmay,mnov,moct,msep,price,supply,tempday,teodemand,week,weekend,wind,windc,windcn,wk,wknd
12/22/2003,396.7,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-22.1,0,0,1,0,12,0,0,0,0,0,0,0,0,31.287,335.6,2.09,408.84,1,0,3.53,-2.7173768,-4.30045044,1,0
12/23/2003,331.1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-18.2,0,0,1,0,12,0,0,0,0,0,0,0,0,30.112,322.4,8.44,344.64,1,0,3.95,3.887637406,-3.390453242,1,0
12/24/2003,279.6,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-2,0,0,1,0,12,0,0,0,0,0,0,0,0,29.949,325,9.32,316.52,1,0,6.75,1.43215315,0.685616232,1,0
12/25/2003,246.3,0,1,0,4,1,0,0,0,0,1,0,0,0,1,17.4,0,0,1,0,12,0,0,0,0,0,0,0,0,29.949,314.2,10.19,302.49,0,1,6.13,3.20459649,1.859166169,1,0
12/26/2003,260.6,0,1,1,5,1,0,0,0,0,0,0,0,0,1,13.6,0,0,1,0,12,0,0,0,0,0,0,0,0,33.852,311.8,9.42,302.51,0,1,6.35,1.966863813,2.137954046,1,0
12/27/2003,309.3,0,1,0,6,1,0,0,1,0,0,0,0,0,1,6,0,0,1,0,12,0,0,0,0,0,0,0,0,27.541,325.7,5.92,331.14,0,1,5.73,-1.863508196,-2.674586858,0,1
12/28/2003,335,0,1,0,7,1,0,0,0,1,0,0,0,0,1,3,0,0,1,0,12,0,0,0,0,0,0,0,0,25.698,310.5,4.71,343.71,0,1,6.93,-4.920520786,-7.386896122,0,1
12/29/2003,355.2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-17.5,0,0,1,0,12,0,0,0,0,0,0,0,0,24.61,327.5,2.37,371.9,1,0,4.03,-3.47232259,-3.960525407,1,0
12/30/2003,365,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-21.3,0,0,1,0,12,0,0,0,0,0,0,0,0,24.61,347.4,2.25,379.67,1,0,1.43,3.988614708,2.384733245,1,0
12/31/2003,371.3,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-20.8,0,0,1,0,12,0,0,0,0,0,0,0,0,24.61,345.4,1.06,379.59,1,0,2.03,0.444701048,0.291811416,1,0
1/1/2004,327.5,0,1,0,4,0,1,0,0,0,1,0,0,0,1,-15.6,0,0,0,0,1,1,0,0,0,0,0,0,0,24.61,320.3,7.26,341.19,0,1,4.85,1.051790404,-2.367685798,1,0
1/2/2004,350,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-17.1,0,0,0,0,1,1,0,0,0,0,0,0,0,27.852,329.3,4.105,362.62,1,0,2.675,1.653501899,3.492308415,1,0
1/3/2004,353,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-18.9,0,0,0,0,1,1,0,0,0,0,0,0,0,33.49,332.3,1.965,369.38,0,1,3.3,-2.316458842,-3.994943675,0,1
1/4/2004,320.8,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-14.6,0,0,0,0,1,1,0,0,0,0,0,0,0,29.592,315.2,7.015,335.56,0,1,1.925,6.827210528,4.802684577,0,1
1/5/2004,330.8,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-19.2,0,0,0,0,1,1,0,0,0,0,0,0,0,26.406,327,8.89,353.58,1,0,3.975,4.380265112,-0.961452308,1,0
1/6/2004,323,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-19.4,0,0,0,0,1,1,0,0,0,0,0,0,0,27.697,328.7,10.145,342.69,1,0,6.625,2.65092112,2.810268723,1,0
1/7/2004,325.5,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-19.4,0,0,0,0,1,1,0,0,0,0,0,0,0,29.412,331.7,9.545,343.62,1,0,7.45,1.090149887,-3.555858987,1,0
1/8/2004,328.5,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-18.4,0,0,0,0,1,1,0,0,0,0,0,0,0,29.412,331.5,10.015,343.08,1,0,8.125,1.182215539,0.157844841,1,0
1/9/2004,342.1,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-21.9,0,0,0,0,1,1,0,0,0,0,0,0,0,31.775,331.7,7.7,353.86,1,0,6.425,-0.379633792,-3.328388002,1,0
1/10/2004,302.8,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-21.3,0,0,0,0,1,1,0,0,0,0,0,0,0,27.249,324,9.825,334.6,0,1,4.95,4.105018628,-3.163923828,0,1
1/11/2004,313.3,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-12.4,0,0,0,0,1,1,0,0,0,0,0,0,0,23.693,321.6,7.4,322.9,0,1,7.472222222,-1.849112403,2.854912758,0,1
1/12/2004,349,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-22.6,0,0,0,0,1,1,0,0,0,0,0,0,0,24.534,336.9,6.77,364.2,1,0,2.777777778,4.299549821,2.332449876,1,0
1/13/2004,352.1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-23.1,0,0,0,0,1,1,0,0,0,0,0,0,0,24.498,331.8,7.56,363.31,1,0,7.625,-1.773274791,-0.792163002,1,0
1/14/2004,375.2,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-23.7,0,0,0,0,1,1,0,0,0,0,0,0,0,24.496,336.8,5.63,383.46,1,0,3.925,0.603327208,-0.734204405,1,0
1/15/2004,370.3,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-16.8,0,0,0,0,1,1,0,0,0,0,0,0,0,24.496,333.8,5.71,379.44,1,0,4.525,-0.35258492,-4.397914935,1,0
1/16/2004,366.4,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-23.1,0,0,0,0,1,1,0,0,0,0,0,0,0,26.864,332.8,7.13,376.9,1,0,7.944444444,-2.652578089,-2.180946682,1,0
1/17/2004,361.7,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-22.5,0,0,0,0,1,1,0,0,0,0,0,0,0,25.283,330.9,3.84,369.2,0,1,2.375,2.208332264,0.136312557,0,1
1/18/2004,361.4,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-23.3,0,0,0,0,1,1,0,0,0,0,0,0,0,24.338,308.2,4.17,371.83,0,1,2.611111111,1.895366859,-0.364924728,0,1
1/19/2004,342.4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-18.5,0,0,0,0,1,1,0,0,0,0,0,0,0,23.895,318.9,9.12,353.72,1,0,5.583333333,2.428700939,-1.579763641,1,0
1/20/2004,326.8,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-19.4,0,0,0,0,1,1,0,0,0,0,0,0,0,24.197,318.7,9.41,337.66,1,0,3.7,5.448430325,5.88640568,1,0
1/21/2004,326.1,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-17.6,0,0,0,0,1,1,0,0,0,0,0,0,0,23.098,326.4,8.76,336.89,1,0,3.416666667,5.197030184,5.05811729,1,0
1/22/2004,327.7,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-12,0,0,0,0,1,1,0,0,0,0,0,0,0,23.098,328.9,7.86,353.52,1,0,4.6,2.161975425,0.794258742,1,0
1/23/2004,318.9,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-16.5,0,0,0,0,1,1,0,0,0,0,0,0,0,22.513,330.5,7.34,337.99,1,0,4.875,1.114733686,1.499941502,1,0
1/24/2004,311.3,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-14,0,0,0,0,1,1,0,0,0,0,0,0,0,23.937,324.9,7.63,329.61,0,1,4.95,1.368255559,1.717364288,0,1
1/25/2004,332.9,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-21.6,0,0,0,0,1,1,0,0,0,0,0,0,0,24.121,337.4,5.15,348.09,0,1,2.275,3.876251151,1.997948332,0,1
1/26/2004,381.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-26.3,0,0,0,0,1,1,0,0,0,0,0,0,0,23.936,344,4.21,367.5,1,0,4.775,-2.610335514,-5.535602742,1,0
1/27/2004,406.9,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-26.1,0,0,0,0,1,1,0,0,0,0,0,0,0,24.318,338.4,3,405.97,1,0,4.25,-3.152619307,-4.146816338,1,0
1/28/2004,434.6,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-27.1,0,0,0,0,1,1,0,0,0,0,0,0,0,30.834,335.5,2.48,442.52,1,0,5.925,-6.576973381,-8.360011991,1,0
1/29/2004,411.8,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-27.6,0,0,0,0,1,1,0,0,0,0,0,0,0,30.834,339.1,3.01,445.47,1,0,4.725,-4.007841243,-9.474488016,1,0
1/30/2004,380.2,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-26.7,0,0,0,0,1,1,0,0,0,0,0,0,0,75.946,326.8,5.73,386.03,1,0,6.225,-2.73823938,-9.245036539,1,0
1/31/2004,329.4,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-7.1,0,0,0,0,1,1,0,0,0,0,0,0,0,30.55,307.9,10.47,339.88,0,1,9.275,1.009980194,-3.086389409,0,1
2/1/2004,315.7,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-3.4,0,0,0,1,2,0,0,0,0,0,0,0,0,31.489,316.6,10.31,325.9,0,1,6.3,3.188202068,0.842937224,0,1
2/2/2004,309.2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-7.4,0,0,0,1,2,0,0,0,0,0,0,0,0,36.334,301.5,12.78,324.15,1,0,6.4,6.34466148,2.93694387,1,0
2/3/2004,291.4,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-6.6,0,0,0,1,2,0,0,0,0,0,0,0,0,30.954,310.2,14.39,310.77,1,0,12.075,5.34367468,2.297169204,1,0
2/4/2004,280.3,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-1.2,0,0,0,1,2,0,0,0,0,0,0,0,0,20.516,310.1,13.96,306.06,1,0,8.5,6.409897805,3.805352606,1,0
2/5/2004,284.1,0,1,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,20.516,301,12.78,297.73,1,0,5.675,7.022567177,6.328807843,1,0
2/6/2004,299.6,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-14.6,0,0,0,1,2,0,0,0,0,0,0,0,0,21.034,283.9,8.18,310.16,1,0,3.35,4.659111334,7.09697585,1,0
2/7/2004,329.2,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-21.6,0,0,0,1,2,0,0,0,0,0,0,0,0,20.951,286.4,7.92,335.87,0,1,8.25,-1.822153115,-3.765973464,0,1
2/8/2004,356.2,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-22.5,0,0,0,1,2,0,0,0,0,0,0,0,0,19.932,303.7,6.9,371.92,0,1,8.5,-3.4496674,-6.459984759,0,1
2/9/2004,385.9,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-23.5,0,0,0,1,2,0,0,0,0,0,0,0,0,19.423,323.7,3.72,403.96,1,0,2.425,1.935413622,-1.820345796,1,0
2/10/2004,357.9,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-21.6,0,0,0,1,2,0,0,0,0,0,0,0,0,20.83,319.1,7.19,373.14,1,0,4.95,0.819656129,-4.516720151,1,0
2/11/2004,318.5,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-11.7,0,0,0,1,2,0,0,0,0,0,0,0,0,22.261,307.8,10.87,331.21,1,0,2.075,10.33246679,7.203261463,1,0
2/12/2004,317.2,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-16.8,0,0,0,1,2,0,0,0,0,0,0,0,0,22.261,292.8,9.45,327.53,1,0,1.65,10.07664873,8.830708614,1,0
2/13/2004,309.8,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-16.1,0,0,0,1,2,0,0,0,0,0,0,0,0,24.312,295.5,8.65,324.68,1,0,2.575,6.811796819,6.284806283,1,0
2/14/2004,306.6,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-19.1,0,0,0,1,2,0,0,0,0,0,0,0,0,23.493,292.7,7.45,319.56,0,1,1.625,8.213195682,7.126650836,0,1
2/15/2004,314.4,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-17.7,0,0,0,1,2,0,0,0,0,0,0,0,0,20.601,307.4,7.98,329.24,0,1,2.825,5.518289109,3.085355871,0,1
2/16/2004,337.1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-20.2,0,0,0,1,2,0,0,0,0,0,0,0,0,20.739,310.4,7.24,350.91,1,0,1.725,7.678467278,5.152211879,1,0
2/17/2004,346.4,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-21,0,0,0,1,2,0,0,0,0,0,0,0,0,21.059,314.6,6.73,359.12,1,0,3.5,2.703098171,0.840536449,1,0
2/18/2004,352.9,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-20.9,0,0,0,1,2,0,0,0,0,0,0,0,0,21.254,316.5,7.29,363.3,1,0,3.95,2.524477106,-1.144202138,1,0
2/19/2004,355.2,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-21.2,0,0,0,1,2,0,0,0,0,0,0,0,0,21.254,325.6,6.38,367.3,1,0,6.425,-2.121179903,-4.390467259,1,0
2/20/2004,377.9,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-24.5,0,0,0,1,2,0,0,0,0,0,0,0,0,22.121,323.5,3.52,388.69,1,0,8.305555556,-7.98508191,-9.250225212,1,0
2/21/2004,363.3,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-21.6,0,0,0,1,2,0,0,0,0,0,0,0,0,21.872,329.7,4.83,371.14,0,1,6,-3.628425631,-7.919295513,0,1
2/22/2004,372.9,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-23.5,0,0,0,1,2,0,0,0,0,0,0,0,0,22.028,327.1,4.88,385.69,0,1,8.025,-5.831005355,-7.999023791,0,1
2/23/2004,389.7,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-26.7,0,0,0,1,2,0,0,0,0,0,0,0,0,22.409,333.1,4.13,402.44,1,0,4.475,-2.195972088,-6.981015055,1,0
2/24/2004,387.3,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-27.6,0,0,0,1,2,0,0,0,0,0,0,0,0,23.391,334.2,6.21,401.88,1,0,5.625,-1.35214725,-9.424068375,1,0
2/25/2004,397.7,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-27.6,0,0,0,1,2,0,0,0,0,0,0,0,0,22.358,329.2,2.76,409.28,1,0,5.35,-5.35446929,-6.996963923,1,0
2/26/2004,400.1,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-29.4,0,0,0,1,2,0,0,0,0,0,0,0,0,22.358,329.9,2.97,421.34,1,0,3.65,-1.964959203,-7.478082141,1,0
2/27/2004,396.9,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-27.9,0,0,0,1,2,0,0,0,0,0,0,0,0,24.501,332.9,3.03,418.02,1,0,5.825,-5.721518512,-11.6841414,1,0
2/28/2004,377.3,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-25.5,0,0,0,1,2,0,0,0,0,0,0,0,0,23.927,311.1,2.99,391.23,0,1,5.025,-4.54162345,-8.844961826,0,1
2/29/2004,370.9,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-25.4,0,0,0,1,2,0,0,0,0,0,0,0,0,25.606,324.2,3.64,390.02,0,1,4.65,-3.101479865,-7.940012674,0,1
3/1/2004,385.9,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-25.8,0,0,0,0,3,0,0,0,1,0,0,0,0,27.406,324.1,5.22,402.56,1,0,2.725,2.735923329,-3.462874232,1,0
3/2/2004,378.8,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-20.4,0,0,0,0,3,0,0,0,1,0,0,0,0,28.07,324.2,5.75,393.63,1,0,4.025,0.561467862,-7.896358591,1,0
3/3/2004,369,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-13.4,0,0,0,0,3,0,0,0,1,0,0,0,0,24.881,330.8,8.19,381.73,1,0,6.075,0.654488662,-7.545965442,1,0
3/4/2004,336.5,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-8.7,0,0,0,0,3,0,0,0,1,0,0,0,0,24.881,325.5,9.23,351.71,1,0,2.3,8.081412981,4.8421015,1,0
3/5/2004,332,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-8.8,0,0,0,0,3,0,0,0,1,0,0,0,0,26.86,322.6,8.26,343.9,1,0,1.4,9.765517333,7.807397027,1,0
3/6/2004,317.1,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-3.6,0,0,0,0,3,0,0,0,1,0,0,0,0,25.418,314.7,8.09,332.95,0,1,4.3,2.902245203,-1.459573136,0,1
3/7/2004,326.3,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-4.8,0,0,0,0,3,0,0,0,1,0,0,0,0,23.975,301,6.98,337.24,0,1,4.725,0.891162749,-1.737270123,0,1
3/8/2004,353.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-14.4,0,0,0,0,3,0,0,0,1,0,0,0,0,22.324,312.9,7.39,367.32,1,0,4.25,2.137713985,-4.050409353,1,0
3/9/2004,362.4,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-16.8,0,0,0,0,3,0,0,0,1,0,0,0,0,21.998,323.5,6.49,376.66,1,0,5.05,-0.199597975,-4.701769032,1,0
3/10/2004,384.7,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-20,0,0,0,0,3,0,0,0,1,0,0,0,0,22.025,334,4.5,403.03,1,0,4.975,-2.573920341,-5.363664621,1,0
3/11/2004,396.2,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-23.6,0,0,0,0,3,0,0,0,1,0,0,0,0,22.025,337.8,4.55,413.2,1,0,6.95,-5.157771737,-8.658361693,1,0
3/12/2004,386.7,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-22.4,0,0,0,0,3,0,0,0,1,0,0,0,0,22.907,347.8,3.84,410.19,1,0,4.65,-2.855556978,-6.058702586,1,0
3/13/2004,321.8,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-1.8,0,0,0,0,3,0,0,0,1,0,0,0,0,24.607,330.4,9.88,338.67,0,1,5.575,3.411268774,-3.710759309,0,1
3/14/2004,320.9,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-1.1,0,0,0,0,3,0,0,0,1,0,0,0,0,25.685,323,9.91,333.1,0,1,10.425,-0.484979728,-4.922573404,0,1
3/15/2004,306.2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,8.8,0,0,0,0,3,0,0,0,1,0,0,0,0,26.849,323.2,11.54,331.87,1,0,8.225,3.221730183,0.31467169,1,0
3/16/2004,270.8,0,1,0,2,1,0,0,0,0,0,1,0,1,0,7,0,0,0,0,3,0,0,0,1,0,0,0,0,28.084,310.9,14.83,305.65,1,0,8.625,7.553283405,2.252467647,1,0
3/17/2004,273.2,0,1,0,3,1,0,0,0,0,0,0,1,1,0,3.4,0,0,0,0,3,0,0,0,1,0,0,0,0,21.675,294.1,12.36,295.73,1,0,4.375,7.964507971,5.920670565,1,0
3/18/2004,301.3,0,1,0,4,1,0,0,0,0,1,0,0,1,0,0.6,0,0,0,0,3,0,0,0,1,0,0,0,0,21.675,320.3,10.72,320.7,1,0,6.625,3.414461718,-1.47883759,1,0
3/19/2004,310.1,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-9.4,0,0,0,0,3,0,0,0,1,0,0,0,0,21.363,325.2,9.88,335.99,1,0,10.125,-0.356276106,-4.569092985,1,0
3/20/2004,280.9,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-0.2,0,0,0,0,3,0,0,0,1,0,0,0,0,20.616,332.9,12.82,314.22,0,1,9.777777778,4.067304849,-4.112131516,0,1
3/21/2004,291.5,0,1,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,19.914,331.9,9.93,322.7,0,1,9.305555556,0.223185362,-3.676786731,0,1
3/22/2004,322.1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-4.1,0,0,0,0,3,0,0,0,1,0,0,0,0,20.513,339.7,7.87,343.04,1,0,5.916666667,0.422401458,-2.163842437,1,0
3/23/2004,335.9,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-1,0,0,0,0,3,0,0,0,1,0,0,0,0,20.505,337.1,7.79,345.07,1,0,4,3.032092082,-1.592071417,1,0
3/24/2004,342,0,1,0,3,1,0,0,0,0,0,0,1,1,0,7.6,0,0,0,0,3,0,0,0,1,0,0,0,0,19.951,328.9,7.74,358.97,1,0,5.1,1.296986081,-4.187660428,1,0
3/25/2004,345.9,0,1,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,19.951,321.1,6.71,353.94,1,0,2.9,3.95057267,-0.110159374,1,0
3/26/2004,324.7,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-10.1,0,0,0,0,3,0,0,0,1,0,0,0,0,21.203,331,7.22,342.5,1,0,3.325,3.613064366,-0.610310209,1,0
3/27/2004,284.9,0,1,0,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,20.072,313,8.11,306.02,0,1,2.125,7.368664034,5.6180304,0,1
3/28/2004,279.4,0,1,0,7,1,0,0,0,1,0,0,0,0,1,11.9,0,0,0,0,3,0,0,0,1,0,0,0,0,20.251,322.3,9.64,313.19,0,1,3.888888889,5.407540609,2.448674565,0,1
3/29/2004,280.9,0,1,0,1,1,0,1,0,0,0,0,0,1,0,20.3,0,0,0,0,3,0,0,0,1,0,0,0,0,20.977,310.1,10.89,317.44,1,0,1.975,10.60224737,7.309949951,1,0
3/30/2004,270.9,0,1,0,2,1,0,0,0,0,0,1,0,1,0,19.7,0,0,0,0,3,0,0,0,1,0,0,0,0,20.438,321.2,13.14,314.65,1,0,6.4,6.81923724,-2.79531612,1,0
3/31/2004,256.5,0,1,0,3,1,0,0,0,0,0,0,1,1,0,18.8,0,0,0,0,3,0,0,0,1,0,0,0,0,18.276,324.8,16.08,314.22,1,0,5.525,11.38838076,-0.52227819,1,0
4/1/2004,262.1,0,1,0,4,1,0,0,0,0,1,0,0,1,0,27.6,1,0,0,0,4,0,0,0,0,0,0,0,0,18.276,319.1,13.14,316.16,1,0,5.375,7.785138736,4.230173401,1,0
4/2/2004,256.1,0,1,1,5,1,0,0,0,0,0,0,0,0,1,29.8,1,0,0,0,4,0,0,0,0,0,0,0,0,19.175,298.1,13.04,300.83,1,0,4.625,8.486393078,5.311659917,1,0
4/3/2004,260.6,0,1,0,6,1,0,0,1,0,0,0,0,0,1,16.9,1,0,0,0,4,0,0,0,0,0,0,0,0,19.84,298.9,11.93,299.96,0,1,7.825,4.049998278,-1.239869147,0,1
4/4/2004,272.4,0,1,0,7,1,0,0,0,1,0,0,0,0,1,21.3,1,0,0,0,4,0,0,0,0,0,0,0,0,19.657,304.5,11.08,315.06,0,1,8.4,2.458088223,-1.276050625,0,1
4/5/2004,307.4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,8.6,1,0,0,0,4,0,0,0,0,0,0,0,0,19.444,304.8,9.98,327.75,1,0,7.025,2.056434957,-2.654998382,1,0
4/6/2004,319.6,0,1,0,2,1,0,0,0,0,0,1,0,1,0,6.9,1,0,0,0,4,0,0,0,0,0,0,0,0,19.687,303.2,7.66,340.57,1,0,7.975,-1.948784344,-4.727860921,1,0
4/7/2004,313.2,0,1,0,3,1,0,0,0,0,0,0,1,1,0,0.3,1,0,0,0,4,0,0,0,0,0,0,0,0,20.447,302.3,8.41,327.7,1,0,4.6,2.836633878,-1.579312362,1,0
4/8/2004,305.6,0,1,0,4,1,0,0,0,0,1,0,0,1,0,1.9,1,0,0,0,4,0,0,0,0,0,0,0,0,20.447,303.7,8.71,323.55,1,0,4.925,2.748756455,-3.036217867,1,0
4/9/2004,269.7,0,1,1,5,1,0,0,0,0,0,0,0,0,1,12.1,1,0,0,0,4,0,0,0,0,0,0,0,0,21.315,303.7,9.78,300.76,0,1,2.4,8.422517213,1.8547618,1,0
4/10/2004,256.7,0,1,0,6,1,0,0,1,0,0,0,0,0,1,13.6,1,0,0,0,4,0,0,0,0,0,0,0,0,24.244,297.2,10.55,292.24,0,1,4.35,5.804047451,3.641696658,0,1
4/11/2004,245.1,0,1,0,7,1,0,0,0,1,0,0,0,0,1,15.6,1,0,0,0,4,0,0,0,0,0,0,0,0,24.68,307.5,10.79,297.1,0,1,1.625,11.45342764,6.879267857,0,1
4/12/2004,232.2,0,1,0,1,1,0,1,0,0,0,0,0,0,1,20.8,1,0,0,0,4,0,0,0,0,0,0,0,0,24.078,306.3,12.86,296.59,0,1,2.525,11.43581196,6.46234357,1,0
4/13/2004,241.4,0,1,0,2,1,0,0,0,0,0,1,0,1,0,14.3,1,0,0,0,4,0,0,0,0,0,0,0,0,22.372,309.3,12.05,299.69,1,0,3.025,9.62753055,6.341997255,1,0
4/14/2004,242.1,0,1,0,3,1,0,0,0,0,0,0,1,1,0,22.6,1,0,0,0,4,0,0,0,0,0,0,0,0,22.372,316.2,13.58,306.4,1,0,5.5,8.219674457,0.589069579,1,0
4/15/2004,255.1,0,1,0,4,1,0,0,0,0,1,0,0,1,0,22.7,1,0,0,0,4,0,0,0,0,0,0,0,0,22.372,317.9,12.96,309.39,1,0,6.65,6.367925467,-1.592460085,1,0
4/16/2004,246.7,0,1,1,5,1,0,0,0,0,0,0,0,0,1,20.6,1,0,0,0,4,0,0,0,0,0,0,0,0,22.372,316.2,14.19,305.18,1,0,3.638888889,11.11402208,3.626713838,1,0
4/17/2004,226.6,0,1,0,6,1,0,0,1,0,0,0,0,0,1,23.9,1,0,0,0,4,0,0,0,0,0,0,0,0,22.838,298.6,13.09,287.85,0,1,6.361111111,6.787165111,1.738864804,0,1
4/18/2004,274.8,0,1,0,7,1,0,0,0,1,0,0,0,0,1,18.2,1,0,0,0,4,0,0,0,0,0,0,0,0,20.832,320.9,8.75,313.03,0,1,3.025,5.94594825,3.954546915,0,1
4/19/2004,283.2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,13,1,0,0,0,4,0,0,0,0,0,0,0,0,20.487,325.2,10.7,322.6,1,0,3.65,7.035344981,0.497607854,1,0
4/20/2004,266.9,0,1,0,2,1,0,0,0,0,0,1,0,1,0,14.6,1,0,0,0,4,0,0,0,0,0,0,0,0,19.908,288.2,11.56,309.51,1,0,4.725,6.542910428,-1.63237961,1,0
4/21/2004,259.1,0,1,0,3,1,0,0,0,0,0,0,1,1,0,17.6,1,0,0,0,4,0,0,0,0,0,0,0,0,20.12,312.2,13.55,304.99,1,0,7.35,6.611472464,1.314981372,1,0
4/22/2004,250.5,0,1,0,4,1,0,0,0,0,1,0,0,1,0,22.8,1,0,0,0,4,0,0,0,0,0,0,0,0,20.12,302.5,14.19,291.89,1,0,4.35,10.21354711,2.509036719,1,0
4/23/2004,219.7,0,1,1,5,1,0,0,0,0,0,0,0,0,1,35.3,1,0,0,0,4,0,0,0,0,0,0,0,0,22.238,286.4,15.31,278.22,1,0,2.875,13.49173109,4.54262978,1,0
4/24/2004,181.1,0,1,0,6,1,0,0,1,0,0,0,0,0,1,43.4,1,0,0,0,4,0,0,0,0,0,0,0,0,22.415,272.1,18.49,263.05,0,1,2.425,17.60563018,9.255961642,0,1
